,title,genres
1371,Reservoir Dogs (1992),Crime|Mystery|Thriller
1372,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1373,Lawrence of Arabia (1962),Adventure|Drama|War
1374,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1375,Goodfellas (1990),Crime|Drama
1376,"Godfather: Part II, The (1974)",Crime|Drama
1377,Amadeus (1984),Drama
1378,American History X (1998),Crime|Drama
1379,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1380,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1381,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1382,"Shawshank Redemption, The (1994)",Crime|Drama
1383,Rear Window (1954),Mystery|Thriller
1384,Casablanca (1942),Drama|Romance
1385,Reservoir Dogs (1992),Crime|Mystery|Thriller
1386,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1387,Fight Club (1999),Action|Crime|Drama|Thriller
1388,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1389,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1390,Finding Nemo (2003),Adventure|Animation|Children|Comedy
1391,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
1392,Blade Runner (1982),Action|Sci-Fi|Thriller
1393,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1394,Rear Window (1954),Mystery|Thriller
1395,Goodfellas (1990),Crime|Drama
1396,"Godfather: Part II, The (1974)",Crime|Drama
1397,Full Metal Jacket (1987),Drama|War
1398,Amadeus (1984),Drama
1399,Good Will Hunting (1997),Drama|Romance
1400,Fight Club (1999),Action|Crime|Drama|Thriller
1401,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1402,"Beautiful Mind, A (2001)",Drama|Romance
1403,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1404,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1405,Forrest Gump (1994),Comedy|Drama|Romance|War
1406,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1407,One Flew Over the Cuckoo's Nest (1975),Drama
1408,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1409,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1410,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1411,Lawrence of Arabia (1962),Adventure|Drama|War
1412,Apocalypse Now (1979),Action|Drama|War
1413,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1414,Good Will Hunting (1997),Drama|Romance
1415,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
1416,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1417,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1418,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
1419,Fargo (1996),Comedy|Crime|Drama|Thriller
1420,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1421,Trainspotting (1996),Comedy|Crime|Drama
1422,"Godfather, The (1972)",Crime|Drama
1423,Rear Window (1954),Mystery|Thriller
1424,Reservoir Dogs (1992),Crime|Mystery|Thriller
1425,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1426,Fight Club (1999),Action|Crime|Drama|Thriller
1427,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
1428,"Shawshank Redemption, The (1994)",Crime|Drama
1429,Forrest Gump (1994),Comedy|Drama|Romance|War
1430,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
1431,Rear Window (1954),Mystery|Thriller
1432,Casablanca (1942),Drama|Romance
1433,"Streetcar Named Desire, A (1951)",Drama
1434,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1435,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1436,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1437,Fight Club (1999),Action|Crime|Drama|Thriller
1438,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1439,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1440,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1441,"Godfather, The (1972)",Crime|Drama
1442,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1443,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1444,Goodfellas (1990),Crime|Drama
1445,"Godfather: Part II, The (1974)",Crime|Drama
1446,Full Metal Jacket (1987),Drama|War
1447,Amadeus (1984),Drama
1448,Cool Hand Luke (1967),Drama
1449,American History X (1998),Crime|Drama
1450,Fight Club (1999),Action|Crime|Drama|Thriller
1451,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1452,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1453,Rear Window (1954),Mystery|Thriller
1454,Casablanca (1942),Drama|Romance
1455,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1456,"Fish Called Wanda, A (1988)",Comedy|Crime
1457,Dial M for Murder (1954),Crime|Mystery|Thriller
1458,"Streetcar Named Desire, A (1951)",Drama
1459,American History X (1998),Crime|Drama
1460,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
1461,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1462,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
1463,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
1464,Forrest Gump (1994),Comedy|Drama|Romance|War
1465,Trainspotting (1996),Comedy|Crime|Drama
1466,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
1467,Rear Window (1954),Mystery|Thriller
1468,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1469,Casablanca (1942),Drama|Romance
1470,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1471,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1472,Apocalypse Now (1979),Action|Drama|War
1473,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1474,Saving Private Ryan (1998),Action|Drama|War
1475,"Departed, The (2006)",Crime|Drama|Thriller
1476,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
1477,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
1478,"Godfather, The (1972)",Crime|Drama
1479,Fight Club (1999),Action|Crime|Drama|Thriller
1480,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1481,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1482,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1483,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
1484,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
1485,"Departed, The (2006)",Crime|Drama|Thriller
1486,Interstellar (2014),Sci-Fi|IMAX
1487,Spotlight (2015),Thriller
1488,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1489,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1490,Schindler's List (1993),Drama|War
1491,Blade Runner (1982),Action|Sci-Fi|Thriller
1492,Casablanca (1942),Drama|Romance
1493,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1494,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1495,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1496,Goodfellas (1990),Crime|Drama
1497,Cool Hand Luke (1967),Drama
1498,American History X (1998),Crime|Drama
1499,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
1500,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1501,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1502,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1503,Lawrence of Arabia (1962),Adventure|Drama|War
1504,Apocalypse Now (1979),Action|Drama|War
1505,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1506,Goodfellas (1990),Crime|Drama
1507,"Godfather: Part II, The (1974)",Crime|Drama
1508,Cool Hand Luke (1967),Drama
1509,Snatch (2000),Comedy|Crime|Thriller
1510,"Departed, The (2006)",Crime|Drama|Thriller
1511,Whiplash (2014),Drama
1512,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1513,Clerks (1994),Comedy
1514,"Shawshank Redemption, The (1994)",Crime|Drama
1515,Forrest Gump (1994),Comedy|Drama|Romance|War
1516,Reservoir Dogs (1992),Crime|Mystery|Thriller
1517,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1518,Apocalypse Now (1979),Action|Drama|War
1519,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1520,Goodfellas (1990),Crime|Drama
1521,"Godfather: Part II, The (1974)",Crime|Drama
1522,Full Metal Jacket (1987),Drama|War
1523,Amadeus (1984),Drama
1524,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
1525,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1526,Lawrence of Arabia (1962),Adventure|Drama|War
1527,Apocalypse Now (1979),Action|Drama|War
1528,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1529,Goodfellas (1990),Crime|Drama
1530,"Godfather: Part II, The (1974)",Crime|Drama
1531,Full Metal Jacket (1987),Drama|War
1532,Amadeus (1984),Drama
1533,Glory (1989),Drama|War
1534,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1535,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1536,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1537,"Shawshank Redemption, The (1994)",Crime|Drama
1538,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1539,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
1540,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1541,Trainspotting (1996),Comedy|Crime|Drama
1542,"Godfather, The (1972)",Crime|Drama
1543,Secrets & Lies (1996),Drama
1544,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1545,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
1546,"Departed, The (2006)",Crime|Drama|Thriller
1547,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
1548,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1549,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1550,Forrest Gump (1994),Comedy|Drama|Romance|War
1551,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
1552,"Godfather, The (1972)",Crime|Drama
1553,Rear Window (1954),Mystery|Thriller
1554,Casablanca (1942),Drama|Romance
1555,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1556,Saving Private Ryan (1998),Action|Drama|War
1557,American History X (1998),Crime|Drama
1558,American Beauty (1999),Drama|Romance
1559,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
1560,Schindler's List (1993),Drama|War
1561,Fight Club (1999),Action|Crime|Drama|Thriller
1562,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
1563,Animal Crackers (1930),Comedy|Musical
1564,Gladiator (1992),Action|Drama
1565,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
1566,Walk the Line (2005),Drama|Musical|Romance
1567,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
1568,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
1569,Four Lions (2010),Comedy|Drama
1570,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
1571,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
1572,In the Name of the Father (1993),Drama
1573,Schindler's List (1993),Drama|War
1574,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1575,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1576,One Flew Over the Cuckoo's Nest (1975),Drama
1577,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1578,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1579,Lawrence of Arabia (1962),Adventure|Drama|War
1580,Apocalypse Now (1979),Action|Drama|War
1581,Goodfellas (1990),Crime|Drama
1582,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1583,"Green Mile, The (1999)",Crime|Drama
1584,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1585,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1586,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1587,Lawrence of Arabia (1962),Adventure|Drama|War
1588,Apocalypse Now (1979),Action|Drama|War
1589,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1590,Goodfellas (1990),Crime|Drama
1591,"Godfather: Part II, The (1974)",Crime|Drama
1592,Full Metal Jacket (1987),Drama|War
1593,Amadeus (1984),Drama
1594,Cool Hand Luke (1967),Drama
1595,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1596,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1597,12 Angry Men (1957),Drama
1598,Lawrence of Arabia (1962),Adventure|Drama|War
1599,Apocalypse Now (1979),Action|Drama|War
1600,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1601,Goodfellas (1990),Crime|Drama
1602,Alien (1979),Horror|Sci-Fi
1603,Ran (1985),Drama|War
1604,"Godfather: Part II, The (1974)",Crime|Drama
1605,Full Metal Jacket (1987),Drama|War
1606,Amadeus (1984),Drama
1607,Fight Club (1999),Action|Crime|Drama|Thriller
1608,Vertigo (1958),Drama|Mystery|Romance|Thriller
1609,Rear Window (1954),Mystery|Thriller
1610,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1611,Some Like It Hot (1959),Comedy|Crime
1612,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1613,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1614,Citizen Kane (1941),Drama|Mystery
1615,Notorious (1946),Film-Noir|Romance|Thriller
1616,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1617,"Shining, The (1980)",Horror
1618,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1619,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
1620,Forrest Gump (1994),Comedy|Drama|Romance|War
1621,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1622,12 Angry Men (1957),Drama
1623,Lawrence of Arabia (1962),Adventure|Drama|War
1624,Apocalypse Now (1979),Action|Drama|War
1625,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1626,Goodfellas (1990),Crime|Drama
1627,"Godfather: Part II, The (1974)",Crime|Drama
1628,Full Metal Jacket (1987),Drama|War
1629,Amadeus (1984),Drama
1630,American History X (1998),Crime|Drama
1631,Fight Club (1999),Action|Crime|Drama|Thriller
1632,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1633,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1634,"Fish Called Wanda, A (1988)",Comedy|Crime
1635,Dial M for Murder (1954),Crime|Mystery|Thriller
1636,Reservoir Dogs (1992),Crime|Mystery|Thriller
1637,"Streetcar Named Desire, A (1951)",Drama
1638,Goodfellas (1990),Crime|Drama
1639,Ran (1985),Drama|War
1640,Full Metal Jacket (1987),Drama|War
1641,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1642,All About My Mother (Todo sobre mi madre) (1999),Drama
1643,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
1644,"Shawshank Redemption, The (1994)",Crime|Drama
1645,Schindler's List (1993),Drama|War
1646,"Godfather, The (1972)",Crime|Drama
1647,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1648,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1649,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1650,Saving Private Ryan (1998),Action|Drama|War
1651,American History X (1998),Crime|Drama
1652,Fight Club (1999),Action|Crime|Drama|Thriller
1653,"Green Mile, The (1999)",Crime|Drama
1654,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
1655,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
1656,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1657,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
1658,"Shawshank Redemption, The (1994)",Crime|Drama
1659,Forrest Gump (1994),Comedy|Drama|Romance|War
1660,Rear Window (1954),Mystery|Thriller
1661,"Godfather: Part II, The (1974)",Crime|Drama
1662,Good Will Hunting (1997),Drama|Romance
1663,American History X (1998),Crime|Drama
1664,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1665,Fight Club (1999),Action|Crime|Drama|Thriller
1666,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1667,"Departed, The (2006)",Crime|Drama|Thriller
1668,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1669,Rear Window (1954),Mystery|Thriller
1670,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1671,Brazil (1985),Fantasy|Sci-Fi
1672,12 Angry Men (1957),Drama
1673,American History X (1998),Crime|Drama
1674,Fight Club (1999),Action|Crime|Drama|Thriller
1675,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
1676,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1677,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1678,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
1679,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
1680,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
1681,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1682,Reservoir Dogs (1992),Crime|Mystery|Thriller
1683,One Flew Over the Cuckoo's Nest (1975),Drama
1684,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1685,12 Angry Men (1957),Drama
1686,Lawrence of Arabia (1962),Adventure|Drama|War
1687,Apocalypse Now (1979),Action|Drama|War
1688,Goodfellas (1990),Crime|Drama
1689,"Godfather: Part II, The (1974)",Crime|Drama
1690,Full Metal Jacket (1987),Drama|War
1691,Amadeus (1984),Drama
1692,"Shawshank Redemption, The (1994)",Crime|Drama
1693,Rear Window (1954),Mystery|Thriller
1694,Casablanca (1942),Drama|Romance
1695,Reservoir Dogs (1992),Crime|Mystery|Thriller
1696,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1697,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1698,Apocalypse Now (1979),Action|Drama|War
1699,Goodfellas (1990),Crime|Drama
1700,"Godfather: Part II, The (1974)",Crime|Drama
1701,Good Will Hunting (1997),Drama|Romance
1702,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1703,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1704,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
1705,"Shawshank Redemption, The (1994)",Crime|Drama
1706,Schindler's List (1993),Drama|War
1707,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
1708,Fargo (1996),Comedy|Crime|Drama|Thriller
1709,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1710,"Godfather, The (1972)",Crime|Drama
1711,Fight Club (1999),Action|Crime|Drama|Thriller
1712,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
1713,Memento (2000),Mystery|Thriller
1714,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
1715,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
